,reportDate,dj_id,icb_sectorl1,icb_sectorl3,vol,is_selected
813,2023-09-02,BE105V,35,351020,0.298082429317648,N
814,2023-09-02,BE107X,35,351020,0.290221811047309,N
808,2023-09-02,EF031,50,502050,0.18024832297854,Y
799,2023-09-02,533338,50,501010,0.170528209413051,Y
798,2023-09-02,403197,40,402040,0.424673567532944,N
797,2023-09-02,B164FY,50,502060,0.264705957529782,N
782,2023-09-02,546078,10,101020,0.354861059403492,N
783,2023-09-02,888051,10,101020,0.436287060702572,N
784,2023-09-02,B0Z5YZ,55,552010,0.281941303485101,N
785,2023-09-02,529525,55,551020,0.320123007455062,N
786,2023-09-02,475531,45,451010,0.193501069052261,Y
787,2023-09-02,714131,50,502040,0.27827072682804,N
788,2023-09-02,547497,50,502020,0.351459296850481,N
789,2023-09-02,001978,30,301010,0.34176882732233,N
790,2023-09-02,401632,30,303020,0.190943721978191,Y
791,2023-09-02,401190,55,552010,0.244141355194644,Y
792,2023-09-02,546834,10,101020,0.429839613913979,N
793,2023-09-02,401140,55,552010,0.197708811065373,Y
794,2023-09-02,491603,40,405010,0.391963784814453,N
795,2023-09-02,401093,45,452010,0.177731405568064,Y
796,2023-09-02,400609,30,303010,0.278869214393385,N
780,2023-09-02,458887,30,303020,0.225249505314114,Y
892,2023-12-07,BE30G8,55,551010,,N
891,2023-12-07,DE20C5,40,401010,0.274251072849666,N
748,2023-12-07,461785,50,502060,0.233800681608582,N
694,2023-12-07,407683,30,301010,0.25548081845021,N
695,2023-12-07,448816,30,301010,0.266365959536323,N
696,2023-12-07,588950,10,101020,0.350873216986217,N
697,2023-12-07,711131,40,404010,0.207615983751425,Y
698,2023-12-07,445573,30,302020,0.190255250827162,Y
699,2023-12-07,442464,65,651010,0.151937361372202,Y
693,2023-12-07,B0R7JF,20,201030,0.235435570704375,N
700,2023-12-07,444747,50,502030,0.209790412760575,Y
702,2023-12-07,442990,50,501010,0.239011975400914,N
703,2023-12-07,441842,40,402040,0.257075199467718,N
704,2023-12-07,759800,65,651020,0.248528992778849,N
705,2023-12-07,442031,40,402020,0.144488514561983,Y
706,2023-12-07,441920,45,451010,0.171123279961456,Y
707,2023-12-07,441930,45,451010,0.182625368752232,Y
701,2023-12-07,572670,40,402040,0.241537936473311,N
708,2023-12-07,441870,50,501010,0.23616535220177,N
692,2023-12-07,447723,45,452010,0.235125437757501,N
690,2023-12-07,449774,30,301010,0.250257085578159,N
676,2023-12-07,457481,30,302020,0.214661632195753,Y
677,2023-12-07,454005,40,402040,0.262135163298267,N
678,2023-12-07,453770,40,405010,0.291781096843239,N
679,2023-12-07,B11ZRK,50,502020,0.198161385817561,Y
680,2023-12-07,B05M8B,55,552010,0.385709116285956,N
681,2023-12-07,453478,40,402040,0.205078232185025,Y
691,2023-12-07,576162,55,552010,0.34173805599468,N
682,2023-12-07,453456,15,151020,0.118068892771903,Y
684,2023-12-07,866457,50,502060,0.292939828162021,N
685,2023-12-07,449667,50,502040,0.228475206581534,Y
686,2023-12-07,556582,35,351020,0.263715108375802,N
687,2023-12-07,449123,50,501010,0.360511039589206,N
688,2023-12-07,449000,45,452010,0.226592523212402,Y
689,2023-12-07,049065,45,451020,0.200539597203671,Y
683,2023-12-07,424910,45,451020,0.281706144129465,N
675,2023-12-07,474184,20,201030,0.261023848337792,N
709,2023-12-07,451180,30,303020,0.197064029286206,Y
711,2023-12-07,481775,30,301010,0.317584441136402,N
730,2023-12-07,437915,50,502010,0.259697679116181,N
731,2023-12-07,433560,40,401010,0.268323964187839,N
732,2023-12-07,432154,30,302020,0.246922206851131,N
733,2023-12-07,430376,20,201020,0.215664625854476,Y
734,2023-12-07,528983,30,301010,0.25450358848047,N
735,2023-12-07,443639,60,601010,0.225232189339301,Y
729,2023-12-07,774563,35,351020,0.286125079354484,N
736,2023-12-07,579802,65,651010,0.189172048047388,Y
738,2023-12-07,738307,60,601010,0.174700463282533,Y
739,2023-12-07,570151,15,151020,0.157168585698169,Y
740,2023-12-07,B09M9F,65,651010,0.228696795416739,Y
741,2023-12-07,936469,50,501010,0.189151794363239,Y
742,2023-12-07,EL004,65,651010,0.276435098151644,N
743,2023-12-07,524918,65,651010,0.20419640874388,Y
737,2023-12-07,431536,65,651010,0.19294341717577,Y
710,2023-12-07,423932,50,501010,0.248571040102042,N
728,2023-12-07,400169,30,303010,0.215584587527596,Y
726,2023-12-07,517617,15,151020,0.150324367367591,Y
712,2023-12-07,EF024,50,502060,0.186526564523275,Y
713,2023-12-07,407023,45,451020,0.149326741507234,Y
714,2023-12-07,439155,30,302020,0.164843234903329,Y
715,2023-12-07,B01SPF,20,201030,0.419530508218475,N
716,2023-12-07,B1Y47Y,20,201020,0.37427552071406,N
717,2023-12-07,439180,35,351020,0.236495291591342,N
727,2023-12-07,557955,65,651010,0.272190627146049,N
718,2023-12-07,458260,50,502040,0.203526686686499,Y
720,2023-12-07,417986,65,651020,0.175986553027549,Y
721,2023-12-07,B1FW75,60,601010,0.26692953947019,N
722,2023-12-07,435435,55,552010,0.224064570447703,Y
723,2023-12-07,512907,20,201010,0.352145572632608,N
724,2023-12-07,435209,20,201010,0.272833741962513,N
725,2023-12-07,582300,15,151020,0.173012164750164,Y
719,2023-12-07,B0C2CQ,65,651020,0.190353945608434,Y
674,2023-12-07,458836,40,401010,0.208672326912031,Y
673,2023-12-07,B09DHL,50,502010,0.28296861813785,N
672,2023-12-07,461075,30,303020,0.177387623397486,Y
621,2023-12-07,487563,10,101010,0.235881112350151,N
622,2023-12-07,489108,50,502030,0.400647053068836,N
623,2023-12-07,416279,50,502010,0.215691316216502,Y
624,2023-12-07,B01BN5,65,651010,0.172231781961895,Y
625,2023-12-07,753851,60,601010,0.325139058996481,N
626,2023-12-07,599933,50,502050,0.407017829585903,N
620,2023-12-07,490541,60,601010,0.236731706183028,N
627,2023-12-07,488082,15,151020,0.208140518781348,Y
629,2023-12-07,B1JB4K,55,552010,0.209884333154655,Y
630,2023-12-07,507267,55,551010,0.327108102899108,N
631,2023-12-07,477670,10,101020,0.345005475050946,N
632,2023-12-07,482030,30,302020,0.31308234233404,N
633,2023-12-07,481830,40,405010,0.193164103077239,Y
634,2023-12-07,725147,60,601010,0.180373600897348,Y
628,2023-12-07,465940,15,151020,0.34016006111454,N
635,2023-12-07,B1RR84,50,502030,0.292571589257876,N
619,2023-12-07,587183,40,402030,0.417792794869695,N
617,2023-12-07,400500,55,552010,0.296198668980007,N
603,2023-12-07,452518,50,502040,0.323391277222719,N
604,2023-12-07,B11Y56,55,552010,0.37992042437211,N
605,2023-12-07,EG7,40,401010,0.259385314913799,N
606,2023-12-07,494340,55,551020,0.278373430131636,N
607,2023-12-07,430230,40,403010,0.194237937639187,Y
608,2023-12-07,563828,45,451020,0.183152172001696,Y
618,2023-12-07,491062,20,201030,0.232867093227132,N
609,2023-12-07,481808,50,501010,0.172104789420776,Y
611,2023-12-07,EF2,65,651020,0.202003638195695,Y
612,2023-12-07,492644,60,601010,0.372888380666683,N
613,2023-12-07,492624,40,401010,0.388176396069138,N
614,2023-12-07,505125,55,551010,0.224508026225855,Y
615,2023-12-07,423244,30,301010,0.345107155812635,N
616,2023-12-07,491134,35,351020,0.346344984888507,N
610,2023-12-07,466160,65,651010,0.273365506716571,N
636,2023-12-07,480710,50,502030,0.248243306306474,N
637,2023-12-07,B00ZQQ,15,151010,0.383560863535265,N
638,2023-12-07,479213,40,402020,0.296824330164871,N
658,2023-12-07,470774,40,403010,0.237069062020686,N
659,2023-12-07,B1W4V6,50,502020,0.267192355202112,N
660,2023-12-07,470384,40,402040,0.278415677552318,N
661,2023-12-07,469678,40,401010,0.230135245177104,N
662,2023-12-07,468520,20,201020,0.329632309684917,N
663,2023-12-07,468232,45,451010,0.202122591526786,Y
657,2023-12-07,506472,40,402040,0.379449626757607,N
664,2023-12-07,B1FN8X,50,502040,0.297668228489855,N
666,2023-12-07,465145,60,601010,0.291224434566232,N
667,2023-12-07,478184,30,301010,0.234075756366399,N
668,2023-12-07,548552,55,551020,0.342472088698947,N
669,2023-12-07,463841,15,151010,0.255229422367427,N
670,2023-12-07,713083,50,502020,0.362764965522895,N
671,2023-12-07,XXXXX3,60,601010,0.335724561092152,N
665,2023-12-07,462220,20,201030,0.258274977766159,N
656,2023-12-07,573282,20,201020,0.177182507387691,Y
655,2023-12-07,472370,50,502050,0.24584968793649,N
654,2023-12-07,705339,20,201030,0.235162330155463,N
639,2023-12-07,479736,30,303020,0.320715832275739,N
640,2023-12-07,483410,50,502020,0.249650308916261,N
641,2023-12-07,476361,10,101010,0.198038295386839,Y
642,2023-12-07,477518,20,201030,0.287793358795345,N
643,2023-12-07,477319,30,303020,0.17917555702687,Y
644,2023-12-07,476837,50,501010,0.257448822619224,N
645,2023-12-07,476776,50,502010,0.185970479822855,Y
646,2023-12-07,011517,40,405010,0.281944687167713,N
647,2023-12-07,473550,65,651020,0.200288811344703,Y
648,2023-12-07,533458,50,502010,0.312215647670266,N
649,2023-12-07,B1VP0K,50,502020,0.30749209453262,N
650,2023-12-07,473322,60,601010,0.239355647693957,N
651,2023-12-07,471279,40,401010,0.324855546232864,N
652,2023-12-07,307428,45,451010,0.318290913462877,N
653,2023-12-07,672716,65,651010,0.166040779330656,Y
744,2023-12-07,401225,50,502010,0.207638120380629,Y
745,2023-12-07,492752,65,651020,0.180205370942523,Y
746,2023-12-07,B234WN,20,201020,0.286573873232393,N
747,2023-12-07,511938,15,151020,0.16474269955371,Y
840,2023-12-07,DE4061,40,404010,0.456243692755779,N
841,2023-12-07,FR502D,50,502050,0.237530854581907,N
842,2023-12-07,ES502D,15,151020,0.269930322759756,N
843,2023-12-07,ES504F,50,502060,0.221870947730687,Y
844,2023-12-07,FR504F,50,501010,0.184689876313134,Y
845,2023-12-07,IT506M,15,151020,0.198570022958074,Y
839,2023-12-07,ES406G,50,502030,0.228889754647604,Y
846,2023-12-07,DE5084,20,201020,0.462511198281684,N
848,2023-12-07,DE50B7,10,101010,0.239991974756825,N
849,2023-12-07,DE50C8,55,552010,0.326560806128865,N
850,2023-12-07,FR509K,30,302020,0.249534855898128,N
851,2023-12-07,IT509P,40,401010,0.20860074315507,Y
852,2023-12-07,IT602J,30,303010,0.199913565197543,Y
853,2023-12-07,NL602G,30,301010,0.316196523786579,N
847,2023-12-07,FR506H,50,502010,0.259400039761901,N
854,2023-12-07,NL603H,50,501010,0.316426700835126,N
838,2023-12-07,NL403F,30,303010,0.324796715160989,N
836,2023-12-07,FR407H,50,502050,0.95837759445045,N
822,2023-12-07,IT201E,40,402040,0.332928063650036,N
823,2023-12-07,DE2070,35,351010,0.472787819033799,N
824,2023-12-07,DE2081,30,303020,0.225134377261001,Y
825,2023-12-07,DE301V,35,351010,0.419608141364739,N
826,2023-12-07,DE305Z,55,552010,0.244197255540757,N
827,2023-12-07,DE3060,50,502040,0.439140995020156,N
837,2023-12-07,IT404J,30,301010,0.333287083193516,N
828,2023-12-07,DE3082,35,351010,0.422876152637701,N
830,2023-12-07,FI3022,50,502040,0.292001435488388,N
831,2023-12-07,FR402C,60,601010,0.287461259013739,N
832,2023-12-07,IT402H,40,402040,0.274316628511182,N
833,2023-12-07,FR405F,30,302020,0.226973706733888,Y
834,2023-12-07,ES403D,35,351020,0.244359772254403,N
835,2023-12-07,NL402E,55,552010,0.251837154881868,N
829,2023-12-07,NL301C,55,552010,0.401031912922353,N
855,2023-12-07,NL604I,30,303020,0.29043534855798,N
856,2023-12-07,ES604G,35,351020,0.289265261190336,N
857,2023-12-07,NL606K,10,101010,0.467444243582124,N
877,2023-12-07,DE9066,65,651010,0.314716731515544,N
878,2023-12-07,IT90BV,50,502050,0.353408911424238,N
879,2023-12-07,NL901I,10,101010,0.336658198193161,N
880,2023-12-07,DE90HH,10,101010,0.35644905145886,N
881,2023-12-07,FR90FU,50,502030,0.28026501788301,N
882,2023-12-07,FR90GV,40,405010,0.181747810220292,Y
876,2023-12-07,FR90ET,10,101020,0.390427862789451,N
883,2023-12-07,NL002A,45,451010,0.172415356008238,Y
885,2023-12-07,FR106D,60,601010,0.364013438282292,N
886,2023-12-07,NL103C,50,502060,0.328671996498693,N
887,2023-12-07,NL106F,30,302010,0.435344168196375,N
888,2023-12-07,NL123E,40,403010,0.247382992589764,N
889,2023-12-07,BE11G7,50,502050,0.324115141884533,N
890,2023-12-07,DE14EA,50,502060,0.239161053677866,N
884,2023-12-07,DE004V,60,601020,0.750993854531671,N
875,2023-12-07,DE80DC,50,502060,0.274543555968412,N
874,2023-12-07,NL802I,50,502050,0.730155862496413,N
873,2023-12-07,FI8038,35,351010,0.384587786665399,N
858,2023-12-07,IT607O,65,651020,0.20328317183652,Y
859,2023-12-07,BE601W,45,451020,0.223938710523082,Y
860,2023-12-07,DE7020,20,201020,0.30822173135097,N
861,2023-12-07,FR702F,10,101010,0.288859952278785,N
862,2023-12-07,IT703L,10,101010,0.311090793096082,N
863,2023-12-07,DE7042,40,402010,0.500786341438161,N
864,2023-12-07,DE70A8,20,201030,0.439543878777371,N
865,2023-12-07,DE7086,10,101010,0.290008818416077,N
866,2023-12-07,FR705I,20,201020,0.463637955449523,N
867,2023-12-07,AT701B,30,301010,0.317844086359044,N
868,2023-12-07,DE70DB,45,452010,0.613013155347636,N
869,2023-12-07,NL704J,10,101020,0.393474851037897,N
870,2023-12-07,BE8041,20,201030,0.384016777653868,N
871,2023-12-07,DE8054,10,101010,0.377445873841505,N
872,2023-12-07,DE8087,20,201020,0.254228250257279,N
821,2023-12-07,FR103A,20,201020,0.301557379878931,N
602,2023-12-07,588171,30,302020,0.22570143775507,Y
820,2023-12-07,DE1080,50,502020,0.297208002651591,N
818,2023-12-07,IT102E,50,502040,0.284474759676531,N
767,2023-12-07,413366,30,301010,0.268907479358486,N
768,2023-12-07,408522,40,401010,0.224036005855455,Y
769,2023-12-07,B01MJR,20,201020,0.215457834355894,Y
770,2023-12-07,408930,45,452010,0.140797538104757,Y
771,2023-12-07,407228,30,301010,0.287230805967299,N
772,2023-12-07,709538,30,301010,0.36686789551332,N
766,2023-12-07,457270,50,502060,0.19584811206073,Y
773,2023-12-07,737826,30,301010,0.326668531192033,N
775,2023-12-07,550190,30,301010,0.286210845522225,N
776,2023-12-07,569954,30,301010,0.525470067876522,N
777,2023-12-07,408530,20,201030,0.306546382497757,N
778,2023-12-07,408348,55,552010,0.257106476380195,N
779,2023-12-07,407141,30,301010,0.281903851291104,N
780,2023-12-07,007560,30,301010,0.336785737620533,N
774,2023-12-07,407026,30,301010,0.334314418621941,N
781,2023-12-07,B019M6,30,302020,0.218660117026869,Y
765,2023-12-07,411515,50,501010,0.180422021904291,Y
763,2023-12-07,491039,50,501010,0.236424358930725,N
749,2023-12-07,702196,30,302020,0.193732967340915,Y
750,2023-12-07,426724,30,301010,0.323395764229633,N
751,2023-12-07,715672,45,451010,0.214567622143674,Y
752,2023-12-07,533004,10,101010,0.266241372635686,N
753,2023-12-07,425240,40,401010,0.227258054489793,Y
754,2023-12-07,424749,40,401010,0.243380804996224,N
764,2023-12-07,B28DTJ,50,502050,0.171891563305719,Y
755,2023-12-07,EE009,30,301010,0.261600581694351,N
757,2023-12-07,421342,30,301010,0.398025320760196,N
758,2023-12-07,143451,35,351020,0.27382833696302,N
759,2023-12-07,B03851,50,501010,0.158653047268248,Y
760,2023-12-07,419454,40,402040,0.251165994380252,N
761,2023-12-07,417754,45,452010,0.225517079427533,Y
762,2023-12-07,416343,10,101010,0.266458347053403,N
756,2023-12-07,726261,30,301010,0.221257369317267,Y
782,2023-12-07,458887,30,303020,0.203244243756732,Y
783,2023-12-07,405671,30,303020,0.174732680056444,Y
784,2023-12-07,546078,10,101020,0.297366136868588,N
804,2023-12-07,549913,65,651010,0.219350418301915,Y
805,2023-12-07,411609,30,301010,0.360214550414765,N
806,2023-12-07,422060,40,401010,0.315451072601108,N
807,2023-12-07,576920,50,501010,0.19844091046067,Y
808,2023-12-07,EG063,55,552010,0.199222936611971,Y
809,2023-12-07,EF031,50,502050,0.206046538031077,Y
803,2023-12-07,513962,50,502020,0.292517998867194,N
810,2023-12-07,ES0017,10,101010,0.229059524352112,Y
812,2023-12-07,440044,40,401010,0.457163450134473,N
813,2023-12-07,BE105V,35,351020,0.258987187509062,N
814,2023-12-07,BE107X,35,351020,0.286508850304648,N
815,2023-12-07,DE104W,40,403010,0.296784344350585,N
816,2023-12-07,IE102Z,45,451020,0.188766954746968,Y
817,2023-12-07,IT101D,20,201020,0.307295955157147,N
811,2023-12-07,471310,40,404010,0.196594113295208,Y
802,2023-12-07,411232,40,405010,0.239529193892213,N
801,2023-12-07,755087,50,501010,0.161093744983331,Y
800,2023-12-07,533338,50,501010,0.161148432347933,Y
785,2023-12-07,888051,10,101020,0.381134613104173,N
786,2023-12-07,B0Z5YZ,55,552010,0.250321102688439,N
787,2023-12-07,529525,55,551020,0.289502213164388,N
788,2023-12-07,475531,45,451010,0.184632983171207,Y
789,2023-12-07,714131,50,502040,0.267063532542489,N
790,2023-12-07,547497,50,502020,0.590182652677889,N
791,2023-12-07,001978,30,301010,0.304792405429781,N
792,2023-12-07,401632,30,303020,0.167963378279234,Y
793,2023-12-07,401190,55,552010,0.213725544249922,Y
794,2023-12-07,546834,10,101020,0.389267566806807,N
795,2023-12-07,401140,55,552010,0.168492349584372,Y
796,2023-12-07,401093,45,452010,0.190340332400054,Y
797,2023-12-07,400609,30,303010,0.256234602610107,N
798,2023-12-07,B164FY,50,502060,0.265921108556155,N
799,2023-12-07,403197,40,402040,0.345263071124045,N
819,2023-12-07,FR1018,10,101010,0.257382875031882,N
600,2023-12-07,497711,40,403010,0.176846484675296,Y
601,2023-12-07,496960,50,501010,0.244864988391715,N
890,2024-03-02,NL106F,30,302010,0.38043673222921,N
691,2024-03-02,049065,45,451020,0.198621264328724,Y
692,2024-03-02,449774,30,301010,0.252956232951043,N
693,2024-03-02,576162,55,552010,0.313757299160626,N
694,2024-03-02,447723,45,452010,0.247958998805943,N
695,2024-03-02,571111,40,403010,0.284502990882105,N
696,2024-03-02,B0R7JF,20,201030,0.218812630520909,Y
690,2024-03-02,449000,45,452010,0.229769279647267,N
697,2024-03-02,407683,30,301010,0.241456965355143,N
699,2024-03-02,588950,10,101020,0.34850072783058,N
700,2024-03-02,711131,40,404010,0.194936101617943,Y
701,2024-03-02,445573,30,302020,0.178932543394499,Y
702,2024-03-02,442464,65,651010,0.158873303348178,Y
703,2024-03-02,444747,50,502030,0.210752758399862,Y
704,2024-03-02,572670,40,402040,0.271796993450324,N
698,2024-03-02,448816,30,301010,0.2567509902439,N
689,2024-03-02,449123,50,501010,0.329347462792394,N
688,2024-03-02,556582,35,351020,0.238982140723587,N
687,2024-03-02,449667,50,502040,0.22690172803139,Y
672,2024-03-02,713083,50,502020,0.371737514766622,N
673,2024-03-02,XXXXX3,60,601010,0.340810883201873,N
674,2024-03-02,461075,30,303020,0.178837482081904,Y
675,2024-03-02,B09DHL,50,502010,0.280960071664539,N
676,2024-03-02,458836,40,401010,0.195651339471393,Y
677,2024-03-02,474184,20,201030,0.286585701844227,N
678,2024-03-02,457481,30,302020,0.219513570817879,Y
679,2024-03-02,454005,40,402040,0.27941677608096,N
680,2024-03-02,453770,40,405010,0.292359233572009,N
681,2024-03-02,B11ZRK,50,502020,0.185898778987632,Y
682,2024-03-02,B05M8B,55,552010,0.391049777130159,N
683,2024-03-02,453478,40,402040,0.20022540313867,Y
684,2024-03-02,453456,15,151020,0.108986798577174,Y
685,2024-03-02,424910,45,451020,0.293846547685972,N
686,2024-03-02,866457,50,502060,0.292798732466363,N
705,2024-03-02,442990,50,501010,0.256812803108969,N
671,2024-03-02,463841,15,151010,0.288858257574393,N
706,2024-03-02,441842,40,402040,0.250309119952374,N
708,2024-03-02,442031,40,402020,0.138951796690531,Y
728,2024-03-02,582300,15,151020,0.161568963654122,Y
729,2024-03-02,517617,15,151020,0.134656459436786,Y
730,2024-03-02,557955,65,651010,0.261840523973122,N
731,2024-03-02,400169,30,303010,0.206834900274792,Y
732,2024-03-02,774563,35,351020,0.284824712604441,N
733,2024-03-02,437915,50,502010,0.277574215387909,N
